areaCode,areaName,areaType,date,newCasesByPublishDate
E92000001,England,nation,2020-04-17,3985
E92000001,England,nation,2020-04-16,3118
E92000001,England,nation,2020-04-15,3188
E92000001,England,nation,2020-04-14,3854
E92000001,England,nation,2020-04-13,2999
E92000001,England,nation,2020-04-12,3672
E92000001,England,nation,2020-04-11,3841
E92000001,England,nation,2020-04-10,4263
E92000001,England,nation,2020-04-09,3798
E92000001,England,nation,2020-04-08,4788
E92000001,England,nation,2020-04-07,2978
E92000001,England,nation,2020-04-06,3176
E92000001,England,nation,2020-04-05,5107
E92000001,England,nation,2020-04-04,2910
E92000001,England,nation,2020-04-03,3576
E92000001,England,nation,2020-04-02,3583
E92000001,England,nation,2020-04-01,3630
E92000001,England,nation,2020-03-31,2414
E92000001,England,nation,2020-03-30,2107
E92000001,England,nation,2020-03-29,2060
E92000001,England,nation,2020-03-28,2139
E92000001,England,nation,2020-03-27,2506
E92000001,England,nation,2020-03-26,1809
E92000001,England,nation,2020-03-25,1130
E92000001,England,nation,2020-03-24,1258
E92000001,England,nation,2020-03-23,793
E92000001,England,nation,2020-03-22,535
E92000001,England,nation,2020-03-21,873
E92000001,England,nation,2020-03-20,628
E92000001,England,nation,2020-03-19,574
E92000001,England,nation,2020-03-18,625
E92000001,England,nation,2020-03-17,361
E92000001,England,nation,2020-03-16,97
E92000001,England,nation,2020-03-15,253
E92000001,England,nation,2020-03-14,201
E92000001,England,nation,2020-03-13,159
E92000001,England,nation,2020-03-12,99
E92000001,England,nation,2020-03-11,63
E92000001,England,nation,2020-03-10,46
E92000001,England,nation,2020-03-09,40
E92000001,England,nation,2020-03-08,58
E92000001,England,nation,2020-03-07,39
E92000001,England,nation,2020-03-06,39
E92000001,England,nation,2020-03-05,25
E92000001,England,nation,2020-03-04,32
E92000001,England,nation,2020-03-03,11
E92000001,England,nation,2020-03-02,4
E92000001,England,nation,2020-03-01,12
E92000001,England,nation,2020-02-29,3
E92000001,England,nation,2020-02-28,5
E92000001,England,nation,2020-02-27,0
E92000001,England,nation,2020-02-26,0
E92000001,England,nation,2020-02-25,0
E92000001,England,nation,2020-02-24,4
E92000001,England,nation,2020-02-23,0
E92000001,England,nation,2020-02-22,0
E92000001,England,nation,2020-02-21,0
E92000001,England,nation,2020-02-20,0
E92000001,England,nation,2020-02-19,0
E92000001,England,nation,2020-02-18,0
E92000001,England,nation,2020-02-17,0
E92000001,England,nation,2020-02-16,0
E92000001,England,nation,2020-02-15,0
E92000001,England,nation,2020-02-14,0
E92000001,England,nation,2020-02-13,1
E92000001,England,nation,2020-02-12,0
E92000001,England,nation,2020-02-11,0
E92000001,England,nation,2020-02-10,4
E92000001,England,nation,2020-02-09,1
E92000001,England,nation,2020-02-08,0
E92000001,England,nation,2020-02-07,0
E92000001,England,nation,2020-02-06,1
E92000001,England,nation,2020-02-05,0
E92000001,England,nation,2020-02-04,0
E92000001,England,nation,2020-02-03,0
E92000001,England,nation,2020-02-02,0
E92000001,England,nation,2020-02-01,0
E92000001,England,nation,2020-01-31,2
N92000002,Northern Ireland,nation,2022-03-02,2407
N92000002,Northern Ireland,nation,2022-03-01,2567
N92000002,Northern Ireland,nation,2022-02-28,5168
N92000002,Northern Ireland,nation,2022-02-27,0
N92000002,Northern Ireland,nation,2022-02-26,0
N92000002,Northern Ireland,nation,2022-02-25,2068
N92000002,Northern Ireland,nation,2022-02-24,2486
N92000002,Northern Ireland,nation,2022-02-23,2294
N92000002,Northern Ireland,nation,2022-02-22,2951
N92000002,Northern Ireland,nation,2022-02-21,2235
N92000002,Northern Ireland,nation,2022-02-20,1865
N92000002,Northern Ireland,nation,2022-02-19,2147
N92000002,Northern Ireland,nation,2022-02-18,2469
N92000002,Northern Ireland,nation,2022-02-17,3027
N92000002,Northern Ireland,nation,2022-02-16,2889
N92000002,Northern Ireland,nation,2022-02-15,2987
N92000002,Northern Ireland,nation,2022-02-14,2465
N92000002,Northern Ireland,nation,2022-02-13,2158
N92000002,Northern Ireland,nation,2022-02-12,2633
N92000002,Northern Ireland,nation,2022-02-11,2923
N92000002,Northern Ireland,nation,2022-02-10,3609
N92000002,Northern Ireland,nation,2022-02-09,3837
N92000002,Northern Ireland,nation,2022-02-08,3959
N92000002,Northern Ireland,nation,2022-02-07,3105
N92000002,Northern Ireland,nation,2022-02-06,2694
N92000002,Northern Ireland,nation,2022-02-05,3201
N92000002,Northern Ireland,nation,2022-02-04,3833
N92000002,Northern Ireland,nation,2022-02-03,4203
N92000002,Northern Ireland,nation,2022-02-02,4769
N92000002,Northern Ireland,nation,2022-02-01,4622
N92000002,Northern Ireland,nation,2022-01-31,4159
N92000002,Northern Ireland,nation,2022-01-30,3069
N92000002,Northern Ireland,nation,2022-01-29,3590
N92000002,Northern Ireland,nation,2022-01-28,3737
N92000002,Northern Ireland,nation,2022-01-27,4243
N92000002,Northern Ireland,nation,2022-01-26,4383
N92000002,Northern Ireland,nation,2022-01-25,5023
N92000002,Northern Ireland,nation,2022-01-24,3932
N92000002,Northern Ireland,nation,2022-01-23,3059
N92000002,Northern Ireland,nation,2022-01-22,3476
N92000002,Northern Ireland,nation,2022-01-21,3568
N92000002,Northern Ireland,nation,2022-01-20,3879
N92000002,Northern Ireland,nation,2022-01-19,4451
N92000002,Northern Ireland,nation,2022-01-18,4081
N92000002,Northern Ireland,nation,2022-01-17,3295
N92000002,Northern Ireland,nation,2022-01-16,2518
N92000002,Northern Ireland,nation,2022-01-15,2668
N92000002,Northern Ireland,nation,2022-01-14,2954
N92000002,Northern Ireland,nation,2022-01-13,2980
N92000002,Northern Ireland,nation,2022-01-12,2922
N92000002,Northern Ireland,nation,2022-01-11,3420
N92000002,Northern Ireland,nation,2022-01-10,2706
N92000002,Northern Ireland,nation,2022-01-09,3760
N92000002,Northern Ireland,nation,2022-01-08,3458
N92000002,Northern Ireland,nation,2022-01-07,6444
N92000002,Northern Ireland,nation,2022-01-06,6877
N92000002,Northern Ireland,nation,2022-01-05,7133
N92000002,Northern Ireland,nation,2022-01-04,30423
N92000002,Northern Ireland,nation,2022-01-03,0
N92000002,Northern Ireland,nation,2022-01-02,0
N92000002,Northern Ireland,nation,2022-01-01,0
N92000002,Northern Ireland,nation,2021-12-31,7215
N92000002,Northern Ireland,nation,2021-12-30,4701
N92000002,Northern Ireland,nation,2021-12-29,22972
N92000002,Northern Ireland,nation,2021-12-28,0
N92000002,Northern Ireland,nation,2021-12-27,0
N92000002,Northern Ireland,nation,2021-12-26,0
N92000002,Northern Ireland,nation,2021-12-25,0
N92000002,Northern Ireland,nation,2021-12-24,3286
N92000002,Northern Ireland,nation,2021-12-23,3227
N92000002,Northern Ireland,nation,2021-12-22,3231
N92000002,Northern Ireland,nation,2021-12-21,2096
N92000002,Northern Ireland,nation,2021-12-20,2148
N92000002,Northern Ireland,nation,2021-12-19,1798
N92000002,Northern Ireland,nation,2021-12-18,2075
N92000002,Northern Ireland,nation,2021-12-17,1887
N92000002,Northern Ireland,nation,2021-12-16,2237
N92000002,Northern Ireland,nation,2021-12-15,2156
N92000002,Northern Ireland,nation,2021-12-14,1581
N92000002,Northern Ireland,nation,2021-12-13,1431
N92000002,Northern Ireland,nation,2021-12-12,1548
N92000002,Northern Ireland,nation,2021-12-11,1446
N92000002,Northern Ireland,nation,2021-12-10,1806
N92000002,Northern Ireland,nation,2021-12-09,1819
N92000002,Northern Ireland,nation,2021-12-08,1933
N92000002,Northern Ireland,nation,2021-12-07,1658
N92000002,Northern Ireland,nation,2021-12-06,1635
N92000002,Northern Ireland,nation,2021-12-05,1422
N92000002,Northern Ireland,nation,2021-12-04,1642
N92000002,Northern Ireland,nation,2021-12-03,1908
N92000002,Northern Ireland,nation,2021-12-02,2272
N92000002,Northern Ireland,nation,2021-12-01,1992
N92000002,Northern Ireland,nation,2021-11-30,1585
N92000002,Northern Ireland,nation,2021-11-29,1464
N92000002,Northern Ireland,nation,2021-11-28,1405
N92000002,Northern Ireland,nation,2021-11-27,1482
N92000002,Northern Ireland,nation,2021-11-26,2004
N92000002,Northern Ireland,nation,2021-11-25,1549
N92000002,Northern Ireland,nation,2021-11-24,1931
N92000002,Northern Ireland,nation,2021-11-23,1476
N92000002,Northern Ireland,nation,2021-11-22,1469
N92000002,Northern Ireland,nation,2021-11-21,1406
N92000002,Northern Ireland,nation,2021-11-20,1846
N92000002,Northern Ireland,nation,2021-11-19,1690
N92000002,Northern Ireland,nation,2021-11-18,1681
N92000002,Northern Ireland,nation,2021-11-17,1848
N92000002,Northern Ireland,nation,2021-11-16,1698
N92000002,Northern Ireland,nation,2021-11-15,1457
N92000002,Northern Ireland,nation,2021-11-14,1377
N92000002,Northern Ireland,nation,2021-11-13,1806
N92000002,Northern Ireland,nation,2021-11-12,1087
N92000002,Northern Ireland,nation,2021-11-11,1462
N92000002,Northern Ireland,nation,2021-11-10,1765
N92000002,Northern Ireland,nation,2021-11-09,1228
N92000002,Northern Ireland,nation,2021-11-08,1028
N92000002,Northern Ireland,nation,2021-11-07,1035
N92000002,Northern Ireland,nation,2021-11-06,1194
N92000002,Northern Ireland,nation,2021-11-05,1164
N92000002,Northern Ireland,nation,2021-11-04,1481
N92000002,Northern Ireland,nation,2021-11-03,995
N92000002,Northern Ireland,nation,2021-11-02,1114
N92000002,Northern Ireland,nation,2021-11-01,948
N92000002,Northern Ireland,nation,2021-10-31,1001
N92000002,Northern Ireland,nation,2021-10-30,1207
N92000002,Northern Ireland,nation,2021-10-29,1321
N92000002,Northern Ireland,nation,2021-10-28,1122
N92000002,Northern Ireland,nation,2021-10-27,1291
N92000002,Northern Ireland,nation,2021-10-26,1124
N92000002,Northern Ireland,nation,2021-10-25,1019
N92000002,Northern Ireland,nation,2021-10-24,1061
N92000002,Northern Ireland,nation,2021-10-23,1323
N92000002,Northern Ireland,nation,2021-10-22,1355
N92000002,Northern Ireland,nation,2021-10-21,1051
N92000002,Northern Ireland,nation,2021-10-20,1423
N92000002,Northern Ireland,nation,2021-10-19,1367
N92000002,Northern Ireland,nation,2021-10-18,1091
N92000002,Northern Ireland,nation,2021-10-17,966
N92000002,Northern Ireland,nation,2021-10-16,1218
N92000002,Northern Ireland,nation,2021-10-15,1349
N92000002,Northern Ireland,nation,2021-10-14,1304
N92000002,Northern Ireland,nation,2021-10-13,1471
N92000002,Northern Ireland,nation,2021-10-12,1278
N92000002,Northern Ireland,nation,2021-10-11,1109
N92000002,Northern Ireland,nation,2021-10-10,1115
N92000002,Northern Ireland,nation,2021-10-09,1274
N92000002,Northern Ireland,nation,2021-10-08,1276
N92000002,Northern Ireland,nation,2021-10-07,1305
N92000002,Northern Ireland,nation,2021-10-06,1339
N92000002,Northern Ireland,nation,2021-10-05,1209
N92000002,Northern Ireland,nation,2021-10-04,1080
N92000002,Northern Ireland,nation,2021-10-03,892
N92000002,Northern Ireland,nation,2021-10-02,992
N92000002,Northern Ireland,nation,2021-10-01,1039
N92000002,Northern Ireland,nation,2021-09-30,1163
N92000002,Northern Ireland,nation,2021-09-29,1320
N92000002,Northern Ireland,nation,2021-09-28,1078
N92000002,Northern Ireland,nation,2021-09-27,903
N92000002,Northern Ireland,nation,2021-09-26,1020
N92000002,Northern Ireland,nation,2021-09-25,1120
N92000002,Northern Ireland,nation,2021-09-24,1030
N92000002,Northern Ireland,nation,2021-09-23,1165
N92000002,Northern Ireland,nation,2021-09-22,1060
N92000002,Northern Ireland,nation,2021-09-21,1145
N92000002,Northern Ireland,nation,2021-09-20,1020
N92000002,Northern Ireland,nation,2021-09-19,889
N92000002,Northern Ireland,nation,2021-09-18,1072
N92000002,Northern Ireland,nation,2021-09-17,1239
N92000002,Northern Ireland,nation,2021-09-16,1071
N92000002,Northern Ireland,nation,2021-09-15,1304
N92000002,Northern Ireland,nation,2021-09-14,1590
N92000002,Northern Ireland,nation,2021-09-13,1199
N92000002,Northern Ireland,nation,2021-09-12,1031
N92000002,Northern Ireland,nation,2021-09-11,1424
N92000002,Northern Ireland,nation,2021-09-10,1687
N92000002,Northern Ireland,nation,2021-09-09,1831
N92000002,Northern Ireland,nation,2021-09-08,1210
N92000002,Northern Ireland,nation,2021-09-07,1748
N92000002,Northern Ireland,nation,2021-09-06,1764
N92000002,Northern Ireland,nation,2021-09-05,1232
N92000002,Northern Ireland,nation,2021-09-04,1812
N92000002,Northern Ireland,nation,2021-09-03,1248
N92000002,Northern Ireland,nation,2021-09-02,793
N92000002,Northern Ireland,nation,2021-09-01,1472
N92000002,Northern Ireland,nation,2021-08-31,1313
N92000002,Northern Ireland,nation,2021-08-30,1259
N92000002,Northern Ireland,nation,2021-08-29,1225
N92000002,Northern Ireland,nation,2021-08-28,1430
N92000002,Northern Ireland,nation,2021-08-27,1875
N92000002,Northern Ireland,nation,2021-08-26,1550
N92000002,Northern Ireland,nation,2021-08-25,1771
N92000002,Northern Ireland,nation,2021-08-24,1648
N92000002,Northern Ireland,nation,2021-08-23,1320
N92000002,Northern Ireland,nation,2021-08-22,1485
N92000002,Northern Ireland,nation,2021-08-21,1612
N92000002,Northern Ireland,nation,2021-08-20,2397
N92000002,Northern Ireland,nation,2021-08-19,1963
N92000002,Northern Ireland,nation,2021-08-18,1345
N92000002,Northern Ireland,nation,2021-08-17,1564
N92000002,Northern Ireland,nation,2021-08-16,1306
N92000002,Northern Ireland,nation,2021-08-15,1294
N92000002,Northern Ireland,nation,2021-08-14,1437
N92000002,Northern Ireland,nation,2021-08-13,1389
N92000002,Northern Ireland,nation,2021-08-12,1610
N92000002,Northern Ireland,nation,2021-08-11,1467
N92000002,Northern Ireland,nation,2021-08-10,1305
N92000002,Northern Ireland,nation,2021-08-09,1031
N92000002,Northern Ireland,nation,2021-08-08,1129
N92000002,Northern Ireland,nation,2021-08-07,1349
N92000002,Northern Ireland,nation,2021-08-06,1434
N92000002,Northern Ireland,nation,2021-08-05,1641
N92000002,Northern Ireland,nation,2021-08-04,1040
N92000002,Northern Ireland,nation,2021-08-03,1082
N92000002,Northern Ireland,nation,2021-08-02,872
N92000002,Northern Ireland,nation,2021-08-01,1072
N92000002,Northern Ireland,nation,2021-07-31,1177
N92000002,Northern Ireland,nation,2021-07-30,1101
N92000002,Northern Ireland,nation,2021-07-29,1471
N92000002,Northern Ireland,nation,2021-07-28,1600
N92000002,Northern Ireland,nation,2021-07-27,1473
N92000002,Northern Ireland,nation,2021-07-26,639
N92000002,Northern Ireland,nation,2021-07-25,1264
N92000002,Northern Ireland,nation,2021-07-24,1520
N92000002,Northern Ireland,nation,2021-07-23,1337
N92000002,Northern Ireland,nation,2021-07-22,1430
N92000002,Northern Ireland,nation,2021-07-21,1973
N92000002,Northern Ireland,nation,2021-07-20,1138
N92000002,Northern Ireland,nation,2021-07-19,1776
N92000002,Northern Ireland,nation,2021-07-18,537
N92000002,Northern Ireland,nation,2021-07-17,1402
N92000002,Northern Ireland,nation,2021-07-16,1380
N92000002,Northern Ireland,nation,2021-07-15,1083
N92000002,Northern Ireland,nation,2021-07-14,636
N92000002,Northern Ireland,nation,2021-07-13,511
N92000002,Northern Ireland,nation,2021-07-12,528
N92000002,Northern Ireland,nation,2021-07-11,605
N92000002,Northern Ireland,nation,2021-07-10,445
N92000002,Northern Ireland,nation,2021-07-09,605
N92000002,Northern Ireland,nation,2021-07-08,627
N92000002,Northern Ireland,nation,2021-07-07,570
N92000002,Northern Ireland,nation,2021-07-06,417
N92000002,Northern Ireland,nation,2021-07-05,420
N92000002,Northern Ireland,nation,2021-07-04,533
N92000002,Northern Ireland,nation,2021-07-03,460
N92000002,Northern Ireland,nation,2021-07-02,339
N92000002,Northern Ireland,nation,2021-07-01,326
N92000002,Northern Ireland,nation,2021-06-30,375
N92000002,Northern Ireland,nation,2021-06-29,278
N92000002,Northern Ireland,nation,2021-06-28,211
N92000002,Northern Ireland,nation,2021-06-27,261
N92000002,Northern Ireland,nation,2021-06-26,298
N92000002,Northern Ireland,nation,2021-06-25,229
N92000002,Northern Ireland,nation,2021-06-24,198
N92000002,Northern Ireland,nation,2021-06-23,188
N92000002,Northern Ireland,nation,2021-06-22,187
N92000002,Northern Ireland,nation,2021-06-21,133
N92000002,Northern Ireland,nation,2021-06-20,125
N92000002,Northern Ireland,nation,2021-06-19,158
N92000002,Northern Ireland,nation,2021-06-18,178
N92000002,Northern Ireland,nation,2021-06-17,179
N92000002,Northern Ireland,nation,2021-06-16,143
N92000002,Northern Ireland,nation,2021-06-15,115
N92000002,Northern Ireland,nation,2021-06-14,87
N92000002,Northern Ireland,nation,2021-06-13,70
N92000002,Northern Ireland,nation,2021-06-12,107
N92000002,Northern Ireland,nation,2021-06-11,121
N92000002,Northern Ireland,nation,2021-06-10,109
N92000002,Northern Ireland,nation,2021-06-09,105
N92000002,Northern Ireland,nation,2021-06-08,81
N92000002,Northern Ireland,nation,2021-06-07,54
N92000002,Northern Ireland,nation,2021-06-06,69
N92000002,Northern Ireland,nation,2021-06-05,95
N92000002,Northern Ireland,nation,2021-06-04,73
N92000002,Northern Ireland,nation,2021-06-03,80
N92000002,Northern Ireland,nation,2021-06-02,84
N92000002,Northern Ireland,nation,2021-06-01,54
N92000002,Northern Ireland,nation,2021-05-31,39
N92000002,Northern Ireland,nation,2021-05-30,63
N92000002,Northern Ireland,nation,2021-05-29,68
N92000002,Northern Ireland,nation,2021-05-28,75
N92000002,Northern Ireland,nation,2021-05-27,84
N92000002,Northern Ireland,nation,2021-05-26,66
N92000002,Northern Ireland,nation,2021-05-25,75
N92000002,Northern Ireland,nation,2021-05-24,53
N92000002,Northern Ireland,nation,2021-05-23,77
N92000002,Northern Ireland,nation,2021-05-22,82
N92000002,Northern Ireland,nation,2021-05-21,84
N92000002,Northern Ireland,nation,2021-05-20,90
N92000002,Northern Ireland,nation,2021-05-19,107
N92000002,Northern Ireland,nation,2021-05-18,104
N92000002,Northern Ireland,nation,2021-05-17,82
N92000002,Northern Ireland,nation,2021-05-16,109
N92000002,Northern Ireland,nation,2021-05-15,0
N92000002,Northern Ireland,nation,2021-05-14,96
N92000002,Northern Ireland,nation,2021-05-13,99
N92000002,Northern Ireland,nation,2021-05-12,113
N92000002,Northern Ireland,nation,2021-05-11,89
N92000002,Northern Ireland,nation,2021-05-10,76
N92000002,Northern Ireland,nation,2021-05-09,98
N92000002,Northern Ireland,nation,2021-05-08,81
N92000002,Northern Ireland,nation,2021-05-07,65
N92000002,Northern Ireland,nation,2021-05-06,102
N92000002,Northern Ireland,nation,2021-05-05,99
N92000002,Northern Ireland,nation,2021-05-04,83
N92000002,Northern Ireland,nation,2021-05-03,64
N92000002,Northern Ireland,nation,2021-05-02,69
N92000002,Northern Ireland,nation,2021-05-01,90
N92000002,Northern Ireland,nation,2021-04-30,108
N92000002,Northern Ireland,nation,2021-04-29,95
N92000002,Northern Ireland,nation,2021-04-28,98
N92000002,Northern Ireland,nation,2021-04-27,109
N92000002,Northern Ireland,nation,2021-04-26,73
N92000002,Northern Ireland,nation,2021-04-25,73
N92000002,Northern Ireland,nation,2021-04-24,80
N92000002,Northern Ireland,nation,2021-04-23,88
N92000002,Northern Ireland,nation,2021-04-22,120
N92000002,Northern Ireland,nation,2021-04-21,116
N92000002,Northern Ireland,nation,2021-04-20,124
N92000002,Northern Ireland,nation,2021-04-19,79
N92000002,Northern Ireland,nation,2021-04-18,82
N92000002,Northern Ireland,nation,2021-04-17,99
N92000002,Northern Ireland,nation,2021-04-16,119
N92000002,Northern Ireland,nation,2021-04-15,159
N92000002,Northern Ireland,nation,2021-04-14,97
N92000002,Northern Ireland,nation,2021-04-13,112
N92000002,Northern Ireland,nation,2021-04-12,97
N92000002,Northern Ireland,nation,2021-04-11,89
N92000002,Northern Ireland,nation,2021-04-10,146
N92000002,Northern Ireland,nation,2021-04-09,113
N92000002,Northern Ireland,nation,2021-04-08,98
N92000002,Northern Ireland,nation,2021-04-07,88
N92000002,Northern Ireland,nation,2021-04-06,57
N92000002,Northern Ireland,nation,2021-04-05,89
N92000002,Northern Ireland,nation,2021-04-04,0
N92000002,Northern Ireland,nation,2021-04-03,84
N92000002,Northern Ireland,nation,2021-04-02,107
N92000002,Northern Ireland,nation,2021-04-01,107
N92000002,Northern Ireland,nation,2021-03-31,123
N92000002,Northern Ireland,nation,2021-03-30,151
N92000002,Northern Ireland,nation,2021-03-29,65
N92000002,Northern Ireland,nation,2021-03-28,116
N92000002,Northern Ireland,nation,2021-03-27,138
N92000002,Northern Ireland,nation,2021-03-26,181
N92000002,Northern Ireland,nation,2021-03-25,183
N92000002,Northern Ireland,nation,2021-03-24,139
N92000002,Northern Ireland,nation,2021-03-23,174
N92000002,Northern Ireland,nation,2021-03-22,87
N92000002,Northern Ireland,nation,2021-03-21,125
N92000002,Northern Ireland,nation,2021-03-20,159
N92000002,Northern Ireland,nation,2021-03-19,137
N92000002,Northern Ireland,nation,2021-03-18,169
N92000002,Northern Ireland,nation,2021-03-17,161
N92000002,Northern Ireland,nation,2021-03-16,164
N92000002,Northern Ireland,nation,2021-03-15,121
N92000002,Northern Ireland,nation,2021-03-14,143
N92000002,Northern Ireland,nation,2021-03-13,146
N92000002,Northern Ireland,nation,2021-03-12,208
N92000002,Northern Ireland,nation,2021-03-11,223
N92000002,Northern Ireland,nation,2021-03-10,147
N92000002,Northern Ireland,nation,2021-03-09,240
N92000002,Northern Ireland,nation,2021-03-08,144
N92000002,Northern Ireland,nation,2021-03-07,138
N92000002,Northern Ireland,nation,2021-03-06,172
N92000002,Northern Ireland,nation,2021-03-05,166
N92000002,Northern Ireland,nation,2021-03-04,163
N92000002,Northern Ireland,nation,2021-03-03,226
N92000002,Northern Ireland,nation,2021-03-02,149
N92000002,Northern Ireland,nation,2021-03-01,138
N92000002,Northern Ireland,nation,2021-02-28,136
N92000002,Northern Ireland,nation,2021-02-27,184
N92000002,Northern Ireland,nation,2021-02-26,241
N92000002,Northern Ireland,nation,2021-02-25,281
N92000002,Northern Ireland,nation,2021-02-24,260
N92000002,Northern Ireland,nation,2021-02-23,225
N92000002,Northern Ireland,nation,2021-02-22,187
N92000002,Northern Ireland,nation,2021-02-21,263
N92000002,Northern Ireland,nation,2021-02-20,276
N92000002,Northern Ireland,nation,2021-02-19,313
N92000002,Northern Ireland,nation,2021-02-18,342
N92000002,Northern Ireland,nation,2021-02-17,297
N92000002,Northern Ireland,nation,2021-02-16,341
N92000002,Northern Ireland,nation,2021-02-15,234
N92000002,Northern Ireland,nation,2021-02-14,176
N92000002,Northern Ireland,nation,2021-02-13,303
N92000002,Northern Ireland,nation,2021-02-12,407
N92000002,Northern Ireland,nation,2021-02-11,253
N92000002,Northern Ireland,nation,2021-02-10,336
N92000002,Northern Ireland,nation,2021-02-09,275
N92000002,Northern Ireland,nation,2021-02-08,296
N92000002,Northern Ireland,nation,2021-02-07,334
N92000002,Northern Ireland,nation,2021-02-06,390
N92000002,Northern Ireland,nation,2021-02-05,506
N92000002,Northern Ireland,nation,2021-02-04,412
N92000002,Northern Ireland,nation,2021-02-03,504
N92000002,Northern Ireland,nation,2021-02-02,447
N92000002,Northern Ireland,nation,2021-02-01,314
N92000002,Northern Ireland,nation,2021-01-31,426
N92000002,Northern Ireland,nation,2021-01-30,455
N92000002,Northern Ireland,nation,2021-01-29,669
N92000002,Northern Ireland,nation,2021-01-28,592
N92000002,Northern Ireland,nation,2021-01-27,527
N92000002,Northern Ireland,nation,2021-01-26,550
N92000002,Northern Ireland,nation,2021-01-25,422
N92000002,Northern Ireland,nation,2021-01-24,433
N92000002,Northern Ireland,nation,2021-01-23,670
N92000002,Northern Ireland,nation,2021-01-22,865
N92000002,Northern Ireland,nation,2021-01-21,732
N92000002,Northern Ireland,nation,2021-01-20,905
N92000002,Northern Ireland,nation,2021-01-19,713
N92000002,Northern Ireland,nation,2021-01-18,640
N92000002,Northern Ireland,nation,2021-01-17,822
N92000002,Northern Ireland,nation,2021-01-16,705
N92000002,Northern Ireland,nation,2021-01-15,1052
N92000002,Northern Ireland,nation,2021-01-14,973
N92000002,Northern Ireland,nation,2021-01-13,1145
N92000002,Northern Ireland,nation,2021-01-12,1205
N92000002,Northern Ireland,nation,2021-01-11,759
N92000002,Northern Ireland,nation,2021-01-10,1112
N92000002,Northern Ireland,nation,2021-01-09,1442
N92000002,Northern Ireland,nation,2021-01-08,1500
N92000002,Northern Ireland,nation,2021-01-07,1410
N92000002,Northern Ireland,nation,2021-01-06,1985
N92000002,Northern Ireland,nation,2021-01-05,1378
N92000002,Northern Ireland,nation,2021-01-04,1801
N92000002,Northern Ireland,nation,2021-01-03,1662
N92000002,Northern Ireland,nation,2021-01-02,3576
N92000002,Northern Ireland,nation,2021-01-01,0
N92000002,Northern Ireland,nation,2020-12-31,1929
N92000002,Northern Ireland,nation,2020-12-30,2143
N92000002,Northern Ireland,nation,2020-12-29,1566
N92000002,Northern Ireland,nation,2020-12-28,1634
N92000002,Northern Ireland,nation,2020-12-27,0
N92000002,Northern Ireland,nation,2020-12-26,998
N92000002,Northern Ireland,nation,2020-12-25,0
N92000002,Northern Ireland,nation,2020-12-24,841
N92000002,Northern Ireland,nation,2020-12-23,787
N92000002,Northern Ireland,nation,2020-12-22,439
N92000002,Northern Ireland,nation,2020-12-21,555
N92000002,Northern Ireland,nation,2020-12-20,505
N92000002,Northern Ireland,nation,2020-12-19,640
N92000002,Northern Ireland,nation,2020-12-18,510
N92000002,Northern Ireland,nation,2020-12-17,656
N92000002,Northern Ireland,nation,2020-12-16,510
N92000002,Northern Ireland,nation,2020-12-15,486
N92000002,Northern Ireland,nation,2020-12-14,419
N92000002,Northern Ireland,nation,2020-12-13,483
N92000002,Northern Ireland,nation,2020-12-12,476
N92000002,Northern Ireland,nation,2020-12-11,538
N92000002,Northern Ireland,nation,2020-12-10,441
N92000002,Northern Ireland,nation,2020-12-09,483
N92000002,Northern Ireland,nation,2020-12-08,351
N92000002,Northern Ireland,nation,2020-12-07,397
N92000002,Northern Ireland,nation,2020-12-06,419
N92000002,Northern Ireland,nation,2020-12-05,451
N92000002,Northern Ireland,nation,2020-12-04,449
N92000002,Northern Ireland,nation,2020-12-03,456
N92000002,Northern Ireland,nation,2020-12-02,416
N92000002,Northern Ireland,nation,2020-12-01,391
N92000002,Northern Ireland,nation,2020-11-30,290
N92000002,Northern Ireland,nation,2020-11-29,351
N92000002,Northern Ireland,nation,2020-11-28,315
N92000002,Northern Ireland,nation,2020-11-27,391
N92000002,Northern Ireland,nation,2020-11-26,442
N92000002,Northern Ireland,nation,2020-11-25,533
N92000002,Northern Ireland,nation,2020-11-24,79
N92000002,Northern Ireland,nation,2020-11-23,280
N92000002,Northern Ireland,nation,2020-11-22,342
N92000002,Northern Ireland,nation,2020-11-21,357
N92000002,Northern Ireland,nation,2020-11-20,369
N92000002,Northern Ireland,nation,2020-11-19,487
N92000002,Northern Ireland,nation,2020-11-18,518
N92000002,Northern Ireland,nation,2020-11-17,549
N92000002,Northern Ireland,nation,2020-11-16,331
N92000002,Northern Ireland,nation,2020-11-15,472
N92000002,Northern Ireland,nation,2020-11-14,511
N92000002,Northern Ireland,nation,2020-11-13,607
N92000002,Northern Ireland,nation,2020-11-12,548
N92000002,Northern Ireland,nation,2020-11-11,791
N92000002,Northern Ireland,nation,2020-11-10,514
N92000002,Northern Ireland,nation,2020-11-09,471
N92000002,Northern Ireland,nation,2020-11-08,420
N92000002,Northern Ireland,nation,2020-11-07,528
N92000002,Northern Ireland,nation,2020-11-06,595
N92000002,Northern Ireland,nation,2020-11-05,516
N92000002,Northern Ireland,nation,2020-11-04,679
N92000002,Northern Ireland,nation,2020-11-03,570
N92000002,Northern Ireland,nation,2020-11-02,493
N92000002,Northern Ireland,nation,2020-11-01,685
N92000002,Northern Ireland,nation,2020-10-31,649
N92000002,Northern Ireland,nation,2020-10-30,566
